start_bp	end_bp	ancID	childID
18289805	19986207	1	899
19986207	20619505	2	899
20619505	22000057	1	899
22000057	22148799	2	899
22148799	24063713	1	899
24063713	25111967	2	899
25111967	25239720	1	899
25239720	25703222	2	899
25703222	25743168	1	899
25743168	26811867	2	899
26811867	27006972	1	899
27006972	28070494	2	899
28070494	35872883	1	899
35872883	36494787	2	899
36494787	38630147	1	899
38630147	39344281	2	899
39344281	40891169	1	899
40891169	42679105	2	899
42679105	45834253	1	899
45834253	47476448	2	899
47476448	53935017	1	899
53935017	53956231	2	899
53956231	56639907	1	899
56639907	61388067	2	899
61388067	63705827	1	899
63705827	67781741	2	899
67781741	67979781	1	899
67979781	70776254	2	899
70776254	71510328	1	899
71510328	72891673	2	899
72891673	73140368	1	899
73140368	74876931	2	899
74876931	76316268	1	899
76316268	78283024	2	899
78283024	81576888	1	899
81576888	81947729	2	899
81947729	85355808	1	899
85355808	85921647	2	899
85921647	88722675	1	899
88722675	92497800	2	899
92497800	93705404	1	899
93705404	94241175	2	899
94241175	94374241	1	899
94374241	95428210	2	899
95428210	99683921	1	899
99683921	99810978	2	899
99810978	100000001	1	899
0	2792408	2	17469
2792408	3999183	1	17469
3999183	6091419	2	17469
6091419	9244242	1	17469
9244242	10250011	2	17469
10250011	13461931	1	17469
13461931	15344498	2	17469
15344498	16818970	1	17469
16818970	17901594	2	17469
17901594	37997932	1	17469
37997932	40321277	2	17469
40321277	40543422	1	17469
40543422	41134375	2	17469
41134375	42542518	1	17469
42542518	43393066	2	17469
43393066	46899228	1	17469
46899228	47501552	2	17469
47501552	47571219	1	17469
47571219	48447936	2	17469
48447936	50460788	1	17469
50460788	51367156	2	17469
51367156	56699719	1	17469
56699719	57196852	2	17469
57196852	58692263	1	17469
58692263	59121829	2	17469
59121829	60136811	1	17469
60136811	60194374	2	17469
60194374	65242961	1	17469
65242961	72236756	2	17469
72236756	74876603	1	17469
74876603	75151062	2	17469
75151062	78429385	1	17469
78429385	79756676	2	17469
79756676	82149344	1	17469
82149344	82752734	2	17469
82752734	83423843	1	17469
83423843	84732325	2	17469
84732325	84744181	1	17469
84744181	84997173	2	17469
84997173	85355808	1	17469
85355808	85921647	2	17469
85921647	86203909	1	17469
86203909	86591471	2	17469
86591471	87953582	1	17469
87953582	90242043	2	17469
90242043	92314092	1	17469
92314092	93238184	2	17469
93238184	95741912	1	17469
95741912	99999955	2	17469
99999955	100000001	1	17469
0	367007	1	15665
367007	2041470	2	15665
2041470	5536849	1	15665
5536849	6269830	2	15665
6269830	10452187	1	15665
10452187	10843768	2	15665
10843768	12095281	1	15665
12095281	12545480	2	15665
12545480	16674522	1	15665
16674522	19745280	2	15665
19745280	24302804	1	15665
24302804	26868910	2	15665
26868910	28879008	1	15665
28879008	29873500	2	15665
29873500	32340122	1	15665
32340122	33322000	2	15665
33322000	33820898	1	15665
33820898	34594346	2	15665
34594346	35225263	1	15665
35225263	36482471	2	15665
36482471	36581195	1	15665
36581195	38606822	2	15665
38606822	40540732	1	15665
40540732	41588417	2	15665
41588417	43048615	1	15665
43048615	43406375	2	15665
43406375	43527977	1	15665
43527977	49522848	2	15665
49522848	49606308	1	15665
49606308	54036879	2	15665
54036879	54619313	1	15665
54619313	56062762	2	15665
56062762	57625377	1	15665
57625377	57884685	2	15665
57884685	68627295	1	15665
68627295	68735232	2	15665
68735232	71525423	1	15665
71525423	75853407	2	15665
75853407	77707565	1	15665
77707565	78216038	2	15665
78216038	79481287	1	15665
79481287	80222148	2	15665
80222148	82116555	1	15665
82116555	84182146	2	15665
84182146	85152156	1	15665
85152156	86439968	2	15665
86439968	88369460	1	15665
88369460	88485436	2	15665
88485436	89288608	1	15665
89288608	91044919	2	15665
91044919	92699522	1	15665
92699522	95391035	2	15665
95391035	100000001	1	15665
0	7090580	1	17814
7090580	9114459	2	17814
9114459	10857045	1	17814
10857045	10877893	2	17814
10877893	11075714	1	17814
11075714	12613002	2	17814
12613002	14812767	1	17814
14812767	15695926	2	17814
15695926	19113151	1	17814
19113151	22400114	2	17814
22400114	22606910	1	17814
22606910	26196338	2	17814
26196338	26458989	1	17814
26458989	27713920	2	17814
27713920	30473560	1	17814
30473560	31064562	2	17814
31064562	33959623	1	17814
33959623	37094029	2	17814
37094029	37101727	1	17814
37101727	38637522	2	17814
38637522	39656112	1	17814
39656112	40188964	2	17814
40188964	44033759	1	17814
44033759	49352948	2	17814
49352948	57329995	1	17814
57329995	61059896	2	17814
61059896	62531559	1	17814
62531559	63057900	2	17814
63057900	63896928	1	17814
63896928	68676256	2	17814
68676256	69401198	1	17814
69401198	71047656	2	17814
71047656	73669606	1	17814
73669606	78103986	2	17814
78103986	79030719	1	17814
79030719	82056394	2	17814
82056394	83079473	1	17814
83079473	83382547	2	17814
83382547	83662303	1	17814
83662303	84625787	2	17814
84625787	85571273	1	17814
85571273	86916289	2	17814
86916289	88871099	1	17814
88871099	90977839	2	17814
90977839	91351226	1	17814
91351226	91918626	2	17814
91918626	93938542	1	17814
93938542	94122102	2	17814
94122102	94727009	1	17814
94727009	95169790	2	17814
95169790	97704608	1	17814
97704608	99607669	2	17814
99607669	99702346	1	17814
99702346	100000001	2	17814
0	198891	1	13342
198891	3070459	2	13342
3070459	3761284	1	13342
3761284	4902635	2	13342
4902635	14938542	1	13342
14938542	15213199	2	13342
15213199	15538569	1	13342
15538569	17223994	2	13342
17223994	27443197	1	13342
27443197	28638090	2	13342
28638090	35960714	1	13342
35960714	36016403	2	13342
36016403	40098962	1	13342
40098962	41051543	2	13342
41051543	42790327	1	13342
42790327	46455160	2	13342
46455160	47692774	1	13342
47692774	49522848	2	13342
49522848	55201685	1	13342
55201685	57462248	2	13342
57462248	61419331	1	13342
61419331	62488159	2	13342
62488159	63883787	1	13342
63883787	65773422	2	13342
65773422	67207081	1	13342
67207081	70614454	2	13342
70614454	71896418	1	13342
71896418	73677286	2	13342
73677286	74907268	1	13342
74907268	75812077	2	13342
75812077	82707707	1	13342
82707707	84471146	2	13342
84471146	86819757	1	13342
86819757	87937950	2	13342
87937950	88372843	1	13342
88372843	90370448	2	13342
90370448	94671116	1	13342
94671116	96079168	2	13342
96079168	96837779	1	13342
96837779	99332039	2	13342
99332039	100000001	1	13342
0	5267378	1	4687
5267378	9548003	2	4687
9548003	12093980	1	4687
12093980	18867627	2	4687
18867627	28528746	1	4687
28528746	29799242	2	4687
29799242	30115429	1	4687
30115429	30611153	2	4687
30611153	31920418	1	4687
31920418	36461210	2	4687
36461210	46697533	1	4687
46697533	47718071	2	4687
47718071	48510076	1	4687
48510076	48923471	2	4687
48923471	48927406	1	4687
48927406	52806958	2	4687
52806958	53951325	1	4687
53951325	55568416	2	4687
55568416	55611747	1	4687
55611747	55660002	2	4687
55660002	57717032	1	4687
57717032	61778732	2	4687
61778732	64212889	1	4687
64212889	69754220	2	4687
69754220	70681659	1	4687
70681659	72126178	2	4687
72126178	72188515	1	4687
72188515	72301284	2	4687
72301284	75942190	1	4687
75942190	77471920	2	4687
77471920	77546857	1	4687
77546857	82661379	2	4687
82661379	83350045	1	4687
83350045	88606274	2	4687
88606274	89903243	1	4687
89903243	90859787	2	4687
90859787	91083287	1	4687
91083287	93899557	2	4687
93899557	94474881	1	4687
94474881	97222824	2	4687
97222824	100000001	1	4687
0	757758	1	3503
757758	971838	2	3503
971838	3669273	1	3503
3669273	3682901	2	3503
3682901	11860138	1	3503
11860138	12818316	2	3503
12818316	14044946	1	3503
14044946	17027314	2	3503
17027314	26567529	1	3503
26567529	27650711	2	3503
27650711	33987763	1	3503
33987763	38084052	2	3503
38084052	40541284	1	3503
40541284	42288542	2	3503
42288542	43377873	1	3503
43377873	45792482	2	3503
45792482	50955120	1	3503
50955120	56491174	2	3503
56491174	66142941	1	3503
66142941	66382321	2	3503
66382321	71578579	1	3503
71578579	72128765	2	3503
72128765	75324835	1	3503
75324835	76093914	2	3503
76093914	81870219	1	3503
81870219	84589122	2	3503
84589122	87917747	1	3503
87917747	88827766	2	3503
88827766	91177090	1	3503
91177090	91303726	2	3503
91303726	93085856	1	3503
93085856	94910476	2	3503
94910476	94977091	1	3503
94977091	95225616	2	3503
95225616	98828136	1	3503
98828136	100000001	2	3503
0	983922	1	3337
983922	3343340	2	3337
3343340	6562525	1	3337
6562525	12836828	2	3337
12836828	14511389	1	3337
14511389	21239387	2	3337
21239387	22807889	1	3337
22807889	23080842	2	3337
23080842	29751904	1	3337
29751904	30451944	2	3337
30451944	36647443	1	3337
36647443	42060412	2	3337
42060412	42985408	1	3337
42985408	43480778	2	3337
43480778	49457322	1	3337
49457322	54874555	2	3337
54874555	56990663	1	3337
56990663	57864121	2	3337
57864121	64713436	1	3337
64713436	65514174	2	3337
65514174	68220192	1	3337
68220192	69147592	2	3337
69147592	70241113	1	3337
70241113	71086738	2	3337
71086738	72807462	1	3337
72807462	73517837	2	3337
73517837	78017717	1	3337
78017717	81408453	2	3337
81408453	81658616	1	3337
81658616	89850934	2	3337
89850934	93313063	1	3337
93313063	100000001	2	3337
0	458104	2	9772
458104	1604740	1	9772
1604740	1715722	2	9772
1715722	5076484	1	9772
5076484	6269830	2	9772
6269830	9892082	1	9772
9892082	10175517	2	9772
10175517	11143723	1	9772
11143723	11401579	2	9772
11401579	11771191	1	9772
11771191	14839588	2	9772
14839588	15814717	1	9772
15814717	16337202	2	9772
16337202	16777589	1	9772
16777589	17358662	2	9772
17358662	19761991	1	9772
19761991	20947926	2	9772
20947926	21159575	1	9772
21159575	26421262	2	9772
26421262	27007050	1	9772
27007050	28338733	2	9772
28338733	33019672	1	9772
33019672	33465242	2	9772
33465242	35249899	1	9772
35249899	35751091	2	9772
35751091	36747753	1	9772
36747753	37098678	2	9772
37098678	40098962	1	9772
40098962	41051543	2	9772
41051543	44163975	1	9772
44163975	49942272	2	9772
49942272	52138030	1	9772
52138030	54296941	2	9772
54296941	55101967	1	9772
55101967	55912260	2	9772
55912260	56297933	1	9772
56297933	57378691	2	9772
57378691	59045180	1	9772
59045180	59508087	2	9772
59508087	61287776	1	9772
61287776	64053041	2	9772
64053041	64165053	1	9772
64165053	65742937	2	9772
65742937	67821297	1	9772
67821297	68953367	2	9772
68953367	71354322	1	9772
71354322	74344233	2	9772
74344233	74686520	1	9772
74686520	75400108	2	9772
75400108	76889779	1	9772
76889779	81907171	2	9772
81907171	82076660	1	9772
82076660	84640182	2	9772
84640182	89129757	1	9772
89129757	99299189	2	9772
99299189	100000001	1	9772
0	911847	2	11735
911847	2864969	1	11735
2864969	4153872	2	11735
4153872	6356430	1	11735
6356430	7807460	2	11735
7807460	9779616	1	11735
9779616	9943883	2	11735
9943883	11740710	1	11735
11740710	12065618	2	11735
12065618	14839499	1	11735
14839499	17814649	2	11735
17814649	18490128	1	11735
18490128	20323937	2	11735
20323937	21283225	1	11735
21283225	21319089	2	11735
21319089	23433214	1	11735
23433214	24613872	2	11735
24613872	30278750	1	11735
30278750	31401804	2	11735
31401804	34310229	1	11735
34310229	36912955	2	11735
36912955	37003596	1	11735
37003596	39983743	2	11735
39983743	40697990	1	11735
40697990	41128042	2	11735
41128042	41902801	1	11735
41902801	43027201	2	11735
43027201	44759832	1	11735
44759832	51040582	2	11735
51040582	53113147	1	11735
53113147	53421771	2	11735
53421771	53481852	1	11735
53481852	54794681	2	11735
54794681	55816937	1	11735
55816937	57757359	2	11735
57757359	57937900	1	11735
57937900	58054864	2	11735
58054864	59745507	1	11735
59745507	63042409	2	11735
63042409	68199171	1	11735
68199171	72201108	2	11735
72201108	72687822	1	11735
72687822	73010901	2	11735
73010901	82193124	1	11735
82193124	83716751	2	11735
83716751	84249449	1	11735
84249449	86024156	2	11735
86024156	86319303	1	11735
86319303	92688243	2	11735
92688243	96838108	1	11735
96838108	97479844	2	11735
97479844	99716309	1	11735
99716309	100000001	2	11735
0	2811934	2	17737
2811934	6731028	1	17737
6731028	12351157	2	17737
12351157	13716431	1	17737
13716431	15408171	2	17737
15408171	17123618	1	17737
17123618	18370829	2	17737
18370829	18475582	1	17737
18475582	19050235	2	17737
19050235	21570346	1	17737
21570346	21768812	2	17737
21768812	24616811	1	17737
24616811	27045053	2	17737
27045053	30012519	1	17737
30012519	31558875	2	17737
31558875	31717737	1	17737
31717737	36324770	2	17737
36324770	36805563	1	17737
36805563	37326803	2	17737
37326803	37378288	1	17737
37378288	39313066	2	17737
39313066	41307575	1	17737
41307575	43590367	2	17737
43590367	43830487	1	17737
43830487	46956977	2	17737
46956977	47220399	1	17737
47220399	49770183	2	17737
49770183	50953182	1	17737
50953182	52195701	2	17737
52195701	56642609	1	17737
56642609	59617312	2	17737
59617312	62095194	1	17737
62095194	67074474	2	17737
67074474	67266392	1	17737
67266392	67311819	2	17737
67311819	68020782	1	17737
68020782	68149850	2	17737
68149850	69983883	1	17737
69983883	70919357	2	17737
70919357	72209692	1	17737
72209692	72305900	2	17737
72305900	72778837	1	17737
72778837	73296085	2	17737
73296085	78894880	1	17737
78894880	80996426	2	17737
80996426	82013628	1	17737
82013628	82585682	2	17737
82585682	83132023	1	17737
83132023	83768395	2	17737
83768395	84685278	1	17737
84685278	85940713	2	17737
85940713	87130152	1	17737
87130152	88560902	2	17737
88560902	93245513	1	17737
93245513	94650635	2	17737
94650635	96244417	1	17737
96244417	97534790	2	17737
97534790	99039007	1	17737
99039007	100000001	2	17737
0	3066476	2	3462
3066476	3892749	1	3462
3892749	4641933	2	3462
4641933	8444669	1	3462
8444669	10096268	2	3462
10096268	13702669	1	3462
13702669	14150248	2	3462
14150248	15675925	1	3462
15675925	16935176	2	3462
16935176	18185611	1	3462
18185611	18398570	2	3462
18398570	19068492	1	3462
19068492	20137924	2	3462
20137924	20609227	1	3462
20609227	21689886	2	3462
21689886	22752824	1	3462
22752824	23748815	2	3462
23748815	33996694	1	3462
33996694	35093992	2	3462
35093992	36596081	1	3462
36596081	42593383	2	3462
42593383	42782174	1	3462
42782174	43256007	2	3462
43256007	44855146	1	3462
44855146	45922295	2	3462
45922295	47788658	1	3462
47788658	55169531	2	3462
55169531	56138859	1	3462
56138859	56711741	2	3462
56711741	58715198	1	3462
58715198	63370378	2	3462
63370378	63484706	1	3462
63484706	63778676	2	3462
63778676	65595322	1	3462
65595322	66920980	2	3462
66920980	68336128	1	3462
68336128	70462560	2	3462
70462560	72161419	1	3462
72161419	74835858	2	3462
74835858	79519378	1	3462
79519378	80766375	2	3462
80766375	82206648	1	3462
82206648	82726714	2	3462
82726714	83274468	1	3462
83274468	90143449	2	3462
90143449	91984795	1	3462
91984795	96421475	2	3462
96421475	97006862	1	3462
97006862	99783572	2	3462
99783572	100000001	1	3462
0	4996079	1	9190
4996079	5431790	2	9190
5431790	5726322	1	9190
5726322	7215998	2	9190
7215998	8185004	1	9190
8185004	8334344	2	9190
8334344	8847152	1	9190
8847152	9563832	2	9190
9563832	9745846	1	9190
9745846	12372515	2	9190
12372515	15517366	1	9190
15517366	17356917	2	9190
17356917	23092507	1	9190
23092507	23151224	2	9190
23151224	24110187	1	9190
24110187	24873052	2	9190
24873052	24935378	1	9190
24935378	32766747	2	9190
32766747	35280743	1	9190
35280743	35298128	2	9190
35298128	37465514	1	9190
37465514	41204857	2	9190
41204857	45291446	1	9190
45291446	49580375	2	9190
49580375	52381946	1	9190
52381946	52763856	2	9190
52763856	57482989	1	9190
57482989	62400840	2	9190
62400840	63614558	1	9190
63614558	65399049	2	9190
65399049	66024691	1	9190
66024691	66116747	2	9190
66116747	66946213	1	9190
66946213	67366777	2	9190
67366777	67958758	1	9190
67958758	69406022	2	9190
69406022	72941182	1	9190
72941182	76771464	2	9190
76771464	80868699	1	9190
80868699	84471146	2	9190
84471146	86460457	1	9190
86460457	89604014	2	9190
89604014	91697033	1	9190
91697033	94604317	2	9190
94604317	96676568	1	9190
96676568	99890245	2	9190
99890245	100000001	1	9190
0	11983	1	985
11983	2307352	2	985
2307352	8994141	1	985
8994141	14548361	2	985
14548361	18306616	1	985
18306616	18753636	2	985
18753636	19107934	1	985
19107934	20307151	2	985
20307151	22080959	1	985
22080959	24151607	2	985
24151607	28207239	1	985
28207239	28865627	2	985
28865627	32275272	1	985
32275272	32444310	2	985
32444310	32916540	1	985
32916540	33925829	2	985
33925829	34652940	1	985
34652940	35806531	2	985
35806531	42897868	1	985
42897868	44039033	2	985
44039033	47879361	1	985
47879361	53142429	2	985
53142429	56139398	1	985
56139398	61852745	2	985
61852745	67040812	1	985
67040812	67268342	2	985
67268342	68787971	1	985
68787971	70509377	2	985
70509377	70739435	1	985
70739435	70802010	2	985
70802010	73181085	1	985
73181085	73418652	2	985
73418652	74233690	1	985
74233690	75419597	2	985
75419597	77082244	1	985
77082244	79617038	2	985
79617038	81026729	1	985
81026729	81982919	2	985
81982919	82458942	1	985
82458942	88480091	2	985
88480091	89941544	1	985
89941544	91150650	2	985
91150650	93887179	1	985
93887179	96522226	2	985
96522226	99008367	1	985
99008367	100000001	2	985
0	1206955	2	16625
1206955	5608059	1	16625
5608059	6509986	2	16625
6509986	7425372	1	16625
7425372	10424735	2	16625
10424735	12633228	1	16625
12633228	12661283	2	16625
12661283	16217203	1	16625
16217203	16352893	2	16625
16352893	18285072	1	16625
18285072	18753636	2	16625
18753636	19107934	1	16625
19107934	19982005	2	16625
19982005	22136369	1	16625
22136369	23089807	2	16625
23089807	24653313	1	16625
24653313	29572979	2	16625
29572979	29600438	1	16625
29600438	30451944	2	16625
30451944	35280743	1	16625
35280743	35298128	2	16625
35298128	38812598	1	16625
38812598	40542840	2	16625
40542840	42059566	1	16625
42059566	44685601	2	16625
44685601	44738636	1	16625
44738636	44839328	2	16625
44839328	48962763	1	16625
48962763	52702778	2	16625
52702778	56055955	1	16625
56055955	56135547	2	16625
56135547	66463095	1	16625
66463095	68966570	2	16625
68966570	69295326	1	16625
69295326	74243350	2	16625
74243350	75031896	1	16625
75031896	75368585	2	16625
75368585	76093950	1	16625
76093950	77783278	2	16625
